Đặt M nhưng giao size S.,negative
Giao cổ tim-cổ tròn.,positive
"Shop tư vấn nhiệt tình, mua nhiều sách của shop lắm rùi í ưng í cực lun ạ!",positive
Shop phục vụ rất tốt Rất đáng tiền.,positive
Shop làm ăn quy tính... rất đáng để được quan tâm..,positive
Nhưng đường chỉ xấu.,negative
Giá rẻ mà chất đẹp nữa :3.,positive
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền.,positive
Chất vải đẹp.,positive
"Chất áo miễn chê, mặc hok bị dăm hay sổ lông. mình rất thích.",positive
Đồ dỏm nha mọi người.,negative
Giao hang cham.hang k dung size.,negative
Nhưng gấu quần ko giống với trong hình.Nt shop ko tl.,negative
Shop siêu siêu chiều khách.,positive
"quần chật bụng quá, chỉ đáng size S, M.",negative
Đẹp lắm.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền áo đẹp lắm shop.,positive
Áo nhũ ờ ngoài đẹp giống hình shop chụp.,positive
Chất vải rất đẹp 👍 👍 👍 shop bây be.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.con dc shop tang qua nua.,positive
Xấu quá shop ơi.,negative
"Áo chất đẹp, mặc nhẹ, chất mát.",positive
"Chất lượng sản phẩm tuyệt vời, loa mở to kg bị rè, thích lắm nha.",positive
Nhìn ưng lắm.,positive
Tuy nhiên màu bên ngoài đậm và tối hơn so với ảnh.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn . mình rất là chim ưng nhé cảm ơn shop.,positive
Okok.,positive
"Áo đẹp, vừa vặn, giao hàng rất nhanh, ok.",positive
Thời gian giao hàng rất nhanh.,positive
Chúc shop luôn đông khách nhé!,positive
Chất lượng sản phẩm tuyệt vời.,positive
Đóng gói sản phẩm kém Chất lượng sản phẩm kém.,negative
Chất lượng sản phẩm tốt Đáng đồng tiền Thời gian giao hàng nhanh.,positive
"Chất lượng sản phẩm tuyệt vời Rất đáng tiền, hàng đẹp ♥.",positive
Shop bọc hàng rất cẩn thận.,positive
"Shop phục vụ tốt, nhiệt tình.",positive
Cái chân váy nó đẹp miễn chê luôn hời ơi.,positive
"Form đẹp, mát.",positive
"Vải đẹp, kiểu ih hình , rất hài lòng.",positive
Shop giao nhầm dép.,negative
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Chúc shop bán đắt khách!!!!,positive
Uống cũng không khó chịu như thuốc khác.,positive
Mỗi tội con hạc ko xuất hiện ở mặt trước như ảnh mẫu nên nhìn ko đẹp lắm :( ko biết có phải do số mình đen vào chiếc ít hạc ko :(.,negative
Mua 2 cái giống nhau khác màu gửi 2 cái khác hẳng kiểu với chất lượng.,negative
"Áo hơi cứng, đẩy ngực đẹp, giá khá rẻ ngoại trừ hơi cứng ra thì mình ưng phết.",positive
Chất lượng sản phẩm tuyệt vời Áo rất đẹp và ấm mặc vừa in.,positive
"Đóng gói hàng cẩn thận , chuẩn hàng chính hãng.",positive
Chất lượng hàng tốt.,positive
Mình mua 5 cái và cái nào cũng ưng ý và vừa tiền.,positive
"Y hình, mình rất thich.",positive
chất vải cứng xấu. áo giống hình.,negative
Giá quá rẻ so với chất lượng.,positive
Chất vải tạm đc.,negative
Áo bị lỗi.. rách..,negative
Áo size l nhỏ quá như size s.,negative
Nói chung là ổn so với giá tiền ok cho 5*.,positive
"Không biết do mình chịu loại này hay sao, môi mình vốn rất khô mà gặp em này mượt môi vô cùng.",positive
Rất ưng váy.,positive
Chất lượng sản phẩm tuyệt vời.,positive
Mùi thơm mk có nhìu chai k có tinh dầu no-no.,neutral
Lần thứ 2 mua.và tổng cộng là 6c áo.,positive
quần giống hình. chất đẹp.,positive
Chất lượng sản phẩm tốt.,positive
Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
"Tuy nhiên, nắp túi của mình bị méo, nếu ai để ý kỹ thì sẽ nhận ra túi của mình không đều, còn nhìn sơ qua thì không sao, không đến nỗi quá mất thẩm mỹ.",neutral
Chất vải xấu.,negative
"Rất đẹp nhé ạ, Rất đáng tiền.",positive
"Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh, Rất đáng tiền.",positive
Ben ngoai khong dc dep nhu hinh.,positive
"Thích cái tên người nhận chủ shop viết haha, váy lên dáng xinh lắm nhưng k chụp đc ảnh fb cho chủ shop rồi vì bận quá,hẹn cái váy sau nha.",positive
Ko được nhiều kim tuyến như m nghĩ.,negative
Đường may ẩu.,negative
Chất lượng sản phẩm tuyệt vời.,positive
son màu đẹp k bị bột.,positive
Váy đẹp!,positive
Áo đẹp giao hàng nhanh 😘.,positive
"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, Rất đáng tiền.",neutral
ÁO MẶC KHÔNG VỪA...,negative
Chất lượng sản phẩm tuyệt vời.,positive
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,positive
Khóa hơi khó kéo nha shop.,negative
Lần đầu mình mua quần áo qua mạng mà ưng ý ❤.,positive
"Giao hàng nhanh, rất vừa ý.",positive
Sai chuẩn của nó là L mà shop dán đè lên là M.,neutral
Đã check và sạc chính hãng ạ.,positive
Tuy nhiên nếu có thể shop hãy cung cấp thêm màu hơi sáng tí.,neutral
Ứng lắm nè.,positive
"Với giá thành như vại là quá hời nha mọi người , giao hàng siêu nhanh, chủ shop dễ thương, tư vấn nhiệt tình, ủng hộ shop dài dài nha, còn đắn do chi nữa , nên mua và nên mua nữa.",positive
"Đóng gói sản phẩm rất đẹp, hóng bộ sản phẩm tương tự chắc chắn hơn.",positive
Con mình thích lắm.,positive
"Sản phẩm tốt, đáng đồng tiền.",positive
Nhưng chất liệu vải thì ok.,positive
"Hàng đẹp, chất vải mịn, giá tốt!",positive
"Chất vải mình ko ưng lắm nhưng Shop phục vụ rất tốt, Đóng gói sản phẩm rất đẹp và chắc chắn.",neutral
From xấu vải cx xấu.,negative
Có ghi chú shop 5 đen 5 xám rùi n vẫn gửi 10 đen😭😭😭.,negative
Hàng như hình.,neutral
Áo vải đẹp mà màu tối quá mà hết màu sáng rồi.,neutral
Hàng đi như hình nhé!,positive
Hàng giống hình.,neutral
"Rất đẹp, rất đáng tiền mua.",positive
Thời gian giao hàng rất nhanh.,positive
Quần bị dính cao su.,negative
Độ dày vải vừa phải.,positive
Áo hơi lỗi.,negative
Áo này thì dc.,positive
Sản phẩm k như ý muốn.,negative
"Áo gần giống trên hình, vải ấm.",neutral
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh❤️.,positive
Sẽ quay lại lần sau.,positive
Quần cũng ok đẹp.,positive
Thun co giản tốt.,positive
Dáng rất ôm chỉ bạn nào dưới 50kg mặc ms đẹp.,positive
Thời gian giao hàng rất nhanh.,positive
Hàg lỗi quá nhìu.,negative
"Thời gian giao hàng rất nhanh ( vi diệu ), hơi dính bụi bẩn nhưng mà rất đáng tiền❤️.",positive
Áo vải đẹp lắmm nhaa...,positive
Sản phẩm không được như hình đã đăng trên shoppee.,negative
Giao hàng thì rất chậm luôn.,negative
"Áo mỏng, chất thun ko phải len, 3 cái 2 loại vải khác nhau.",neutral
"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn.",positive
K đc full bóx Chất lượng sản phẩm tốt Thời gian giao hàng nhanh đóng gói sản phầm còn móp méo.,negative
Khách hàng đặt size bé gửi size to.Hình trong ảnh k thể ưng nổi.thảm họa thời trang là đây.mất lòng tin Chất lượng sản phẩm rất kém.,negative
Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Tạm được túi áo bị tuột len.,neutral
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Chủ shop rất dễ thương soạn hàng xong còn gửi cho mình xem xác nhận giao hàng nhanh đồ đẹp giá ok ❤️ sẽ mua tiếp của shop.,positive
Mình bị chật shop rất tận tình giúp mình đổi trả.,positive
Giao hàng nhanh.,positive
"Đường may áo quá xấu, chất cứng, đường may ẩu.",negative
"Đẹp, Thời gian giao hàng rất nhanh.",positive
Tuyệt vời .,positive
Đóng gói cẩn thận.,neutral
Giá cổ phiếu FLC,neutral
Cảm ơn shop nhiều ạ.,positive
hàng không giống với hình 😡😡.,negative
Chất lượng sản phẩm tuyệtvời dep dong goi chac chan.,positive
Sáng sớm đặt chiều nhận đc ngay.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,positive
"Đóng hộp đẹp và chắc chắn, màu son đẹp k còn gì để tả, son có mùi thơm bôi thử thì k bị khô mà rất mềm môi, rất đáng tiền mua.",positive
Sẽ ủng hộ shop tiếp.,positive
Vote shop 5* vì dễ thương.,positive
Hàng y hình.,positive
Đóng gói sản phẩm đẹp và chắc chắn.,positive
Áo siêu đẹp nghen!!,positive
Rất đáng tiền.,positive
À m đếm lại có 3 lớp voan và 1 lớp lót nhé.,neutral
Sản phẩm rất đẹp.,positive
Shop phục vụ rất tốt Rất đáng tiền bản quốc tế có đầy đủ tiếng Việt mình chụp cho mọi người xem nè chụp đêm nên hk rõ lắm thông cảm.,positive
Ưng lắm hàng ý hình quần rất vừa thik lắm.,positive
Chất lượng sản phẩm tạm được.,neutral
Sr shop vì feedback nhìn hơi tơi tả... :)).,positive
Chất lượng sản phẩm trên cả tuyệt vời.,positive
Mui hắc khó ngui.,negative
"Tuyệt, tất cả đều giống như lời shop giới thiệu sản phẩm, mình đã đặt thêm 6 cái nữa.",positive
Hàng y ảnh.,neutral
Giá cả chấp nhận được.,neutral
Sản phẩm đẹp hợp lý về giá.,positive
Sau này sẽ ủng hộ shop dài dài 🤗.,positive
"Hàng rất đẹp rất ưng ý,giao hàng nhanh đóng gói cẩn thận.",positive
Đẹp ak.,neutral
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Có dấu hiệu pin đã qua sữ dụng !!!,negative
"Vải hơi mỏng, không được chắc chắn lắm,màu balo tối hơn so với trong hình chụp...",neutral
Đường khâu k đc chắc chắn.,negative
Đầu tiên em muốn nói là shop giao hàng rất nhanh ạ.,positive
Chị chủ cute.,positive
"Giao hàng nhanh, chất liệu ấm áp, mặc rất thích mỗi cái dễ dính tơ lụa nhỏ và mũ hơi bé.",positive
Chất lượng tốt nhưng giao chậm.,positive
chữ ko giống hình.,neutral
Chất áo thì cũng tạm được.,positive
Mỏng tang.,negative
"Áo lên form cực yêu, chất lượng ổn, màu sắc đẹp.",positive
Tôi muốn đổi trả có đc không ?,neutral
Chất lượng sản phẩm kém.,negative
Sản phẩm đẹp.,positive
"Shop phục vụ rất tốt, giao hàng nhanh lắm ạ hihi.",positive
Tuyệt vời cho sản phẩm .Mọi ng ai thích kiểu quần này thì cứ mua của shop là chuẩn.,positive
"Hàng đẹp, ảnh chụp ảo, hàng thật xấu hơn hình chụp.",negative
Vải hơi mỏng.,negative
Chất lượng sản phẩm tuyệt vời.,positive
Áo size 2 và 1 bằng nhau.,negative
Hợp túi tiền.,neutral
Chất lượng sản phẩm tuyệt vời.,positive
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh đường chỉ may chắc chắn vải chất mát.,positive
Tư vấn tốt.,positive
Hàng k giống hình.,negative
Thời gian giao hàng rất nhanh.,positive
Đẹp. 👍.,positive
Áo đẹp :D ngoài màu vàng.,neutral
Đáng đồng tiền Đáng đồng tiền.,positive
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng nhanh.Vải mềm,mặc mát.",positive
Sẽ ủng hộ shop 😊.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
"Shop phục vụ khá tốt, nhưng một khuy áo bị bung!!!",negative
"Quần mặc thoải mái, vừa vặn.",positive
"Đồ đep yhình , mình hơi kỹ tính nên shop ib thẳng qá 😭 cũng buồn nhưng đồ shop đẹp sẽ ủng hộ 👍.",positive
Chất lượng sản phẩm tuyệt vời .Chủ shop thân thiện.,positive
"Kiểu cổ áo mặc lên kì kì, Mình mặc ko đep.",negative
Mua nhiều lẫn và rất hài lòng về phong cách phục vụ và chất lượng sản phẩm phù hợp với giá tiền.,positive
thấy da mặt khô hon.bớt dầu.da minh thuộc da nhạy cảm.nhung dùng rat ok.k bị mẩn ngứa.,positive
"Xà phòng không nghe mùi thơm cho lắm, thoang thoảng thôi ngửi kĩ mới thấy nhưng mà lọ cute với đóng gói kĩ.",neutral
đường sọc chưa đẹp.,negative
bánh ngon.shop chuyên nghiệp.có điều shop làm việc lại vs bên vận chuyển đi.ng bán giao hàng nhanh mà phía vận chuyển tệ quá.nhìu khách ko biết ng ta trách shop làm ăn chậm chạp đó.hàng hoá là thức ăn thì ko để lâu đc đâu.,positive
Đóng gói sản phẩm kém Shop phục vụ tạm được.,positive
Sục rất đẹp.,positive
Xài lần đầu thì thấy ổn.,positive
Quần may quá ẩu moi quần không vắt sổ te tua mất cảm tình.,negative
Ai có qả ngực tròn ko nên lấy áo kiểu này mặc nhìn bị nhọn lên với bị cấn ngực.,positive
Cảm ơn shop.,positive
Bưu tá nhiệt tình .,positive
"Mình rất là ưng nhé, sẽ ủng hộ tiếp.",positive
Mặc tạm được.,negative
Áo đẹp giống hình.,positive
kho sai wa.,negative
Giao thiếu hàng mà cứ lươn lẹo không giải quyết cho khách hàng.,negative
"Vải đẹp, giá cả phải chăng, sẽ tiếp tục ủng hộ shop.",positive
Joe Biden là ai?,neutral
"Đẹp hơn mong đợi, vải dày chắc chắn và các túi đường chỉ cũng đẹp.",positive
"Đóng gói sản phẩm rất đẹp và chắc chắn,nhưng chất liệu hơi mỏng,nói chung mặc cũng ok.",neutral
Chất lượng quá tuyệt vời shop giao nhiều màu e thích lắm hihi :3 chất ok thất cả đều ok.,positive
"Chất lượng sản phẩm được, phải chi có màu rêu 😶.",positive
"Giao hàng nhanh, ch dùng nên ch biết chất lượng như nào nhg nói chung là quá rẻ.",positive
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Rẻ mà OK.,positive
"Đường may khá ổn, hơi dài hơn hình mẫu tý.",positive
Rất ưng ý.,positive
Form đẹp Shop phục vụ rất tốt Rất đáng tiền.,positive
Quan ao qua rong.,negative
Lo mặc k vừa hoá ra lại rộng.,neutral
Cũng đc.,negative
"Váy đẹp hơn mình nghĩ, chất vải tốt, tiếc là mua có 1 cái, chắc phải đặt thêm vài cái khác màu nữa, thks shop.",positive
"Chất lượng sản phẩm tạm được Chất lượng sản phẩm tạm được, mùi hơi khó chịu,.",negative
Shoop OK.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Sp đẹp sẽ còn ủng hộ.,positive
Đóng gói bị rất lồi cả bỉm ra ngoài.,negative
Chất lượng sản phẩm tuyệt vời.,positive
Ao det.giao hang rat nhanh.,positive
K thể chấp nhận lý do cùng màu cùng mẫu cùng loại mà mỗi cái 1 kiểu😡.,negative
"Sản phẩm đẹp như hình, đóng gói chắc chắn.",positive
Sẽ tiếp tục ủng hộ.,positive
Tạm duoc.,neutral
"Áo nhỏ vs ko rộng,vải mỏng.",neutral
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Vải bình thường hơi mỏng.,negative
Size XL mà nhỏ wa.,neutral
Hàng rất đẹp ạ mỗi tội phải đợi hơi lâu chút dù sao vẫn cho shop 5 sao 💋.,positive
Chất lượng sản phẩm tuyệt vời.,positive
Shop rất niem nở với KH...nhiệt tình....,positive
"Mk rất ưng ý, sẽ ủng hộ.",positive
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,positive
Đóng gói sản phẩm chắc chắn.,positive
Tay bó quá.K rộng như hình.,negative
Chủ shop có tâm nhứt HMT luôn é !,positive
"Chất vải mịn nhưng mặc nóng vì kg có cotton, chất lượng tương đương giá tiền.",negative
"Quần rất đẹp giá lại rẻ.m, chủ shop rất nhiệt tình mình se mua lại nhiều lần nữa😊😊😊 Thời gian giao hàng rất nhanh.",positive
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Từ lúc kích hoạt đến lúc giao sim mất 1 tuần sử dụng.,negative
Thích shop r😙😙😙😙.,positive
"Giao hàng đúng hẹn, 2 ngày là có.",neutral
Giao hàng nhanh nữa í.,positive
Váy xinh mình rất thích 👍👍.,positive
"Áo oversize đúng form mình thích, chất liệu đẹp, mát.",positive
Mọi người nên suy nghĩ kĩ trc khi đặt hàng kẻo lại thiếu hàng.,negative
"Hàng ok, phù hợp giá tiền.",positive
Áo đẹp nhg hơi rộng size S mà phải sửa lại tay áo mới vừa.,positive
Hang dep vai giay mac thich lam ạ.,positive
Đứa em 6 tuổi của mình thích nhất là hạt điều.,positive
Chất ok.,positive
Mặc đẹp.,positive
Ủng hộ dài dài ạ.,positive
Chất thì ok nhưng màu k giống hình trong hình tươi hơi ở ngoài màu đậm quá nên mặc bị già.,neutral
Áo rất đẹp . nhưng vải hơi cứng 🌸.,positive
"Áo đẹp, chất đẹp, gói hàng đẹp dễ thương.",positive
Quá đẹp ạ.,positive
Rất ưng 😘😘.,positive
Mình chọn size S nhưng cổ áo hơi sâu.,neutral
Thích mua đồ của shop dã man.,positive
Nói chung rất hài lòng với giá 59k.,positive
Mặc thoải mái.,positive
Áo chật quá.,negative
Áo ngắn .,negative
Có thế cũng không làm được?,negative
"Quần mỏng vừa phải, co giãn tốt, giá rẻ.",positive
Chất lượng sản phẩm tuyệt vời.,positive
Shop gói hàng rất cẩn thận.,positive
"Chủ shop nch cực nhiệt tình và dễ thương lắm luôn á, lại còn tự tay viết thiệp và tặng kèm quà nữa, hihi.",positive
"Case đẹp, fan xấu :D.",positive
Thanks shop!!!!,positive
Áo xinh lắm ❤ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Phải có 10 sao là cho shop luôn rồi ❤️❤️❤️.,positive
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Bo do day nay nho wa so voi so ky ghi tren!,negative
Sp đẹp có điều phần cổ hơi cao cần sửa lại.,neutral
vải k phải loại chống nhăn.,neutral
Đóng gói sản phẩm chắc chắn buòn vì shop k kiểm tra kĩ hàg.,negative
Áo đẹp lắm m.n ơi.,positive
Giao hàng nhanh!!,positive
Sp giong hinh tuy nhien shop nen dong goi sp trong hop chac chan de ben van chuyen ko lam bien dang sp.,neutral
Vải xấu.,negative
Đáng tiền ạ.,positive
Chừng 3 lần giặc máy chắc k mặc đc nữa.,negative
Chat ko nhu minh mong.mua 6cai bi Rạch mot cai nhe sop.giao hang nham sai nua ah.,negative
Form ok.,positive
"Hình ảnh rõ ràng nhưng 1 số tấm chữ bị lem màu và Giấy hơi mỏng, bé nắm và ngậm vào miệng 1 tí là rách nát (bé chưa có răng).",negative
Shop phục vụ rất tốt.,positive
y ảnh. quá ưng luôn 😍.,positive
Áo ko giống hình .,negative
Mong shop đăng nhiều đầm xinh giống z để khách có nhiều lựa chọn hơn nữa 😍😍 shop uy tín sẽ ủng hộ lâu dài.,positive
Nói chung chất lượng hợp với giá.,neutral
Đẹp dã man shop giao cực nhanh <3 sẽ ủng hộ tiếp.,positive
Hàng ổn so với giá.,neutral
"Vải ok, gọng cứng.",positive
Đóng gói sản phẩm ngư nùi giẻ rách.,negative
"Hàng giao nhanh, sản phẩm đẹp❤️.",positive
Shop phục vụ rất tốt.,positive
Chất lượng sản phẩm tuyệt vời.,positive
"Ko đúng mẫu trong hình, thấy giới thiệu là có khóa kéo mà hàng shop giao lại ko có :((.",negative
"Shop giao sai mẫu, đã nhắn tin hỏi shop và đc shop xin lỗi nhưng ko trả lời có đổi cho mình ko.",negative
K đúng với màu sản phẩm đã đặt.,negative
Thất vọng....,negative
Giao hàng nhanh.,positive
Hàng đúng như hình rất ok.,positive
Áo hơi dài...,negative
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền.,positive
Đèn cũ bụi bẩn như hàng đã qua sử dụng.,negative
Áo này đẹp lắm.,positive
Moahhhh :*.,positive
"Hàng đẹp, chắc chắn, form khuôn ngực đúc đẹp.",positive
Vải êm.,positive
"Áo đẹp, giống hình.",neutral
Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,positive
Shop phục vụ rất tốt .,positive
Áo Hàng đẹp.,positive
"Đồ đẹp, đóng gói cẩn thận, chắc chắn.",positive
Mỏng manh.,neutral
Độ nóng rất kém uốn mãi chẳng cong @@.,negative
"Làm ăn thiếu trách nhiệm, giao thiêud hàng, sai màu, đã yêu cầu đổi màu + giao hàng thiếu, có thưa gửi đàng hoàng mà shop rep lại như con kẹc, đến giờ t đếch phải tôn trọng mấy đứa như m, làm ăn bố láo, t thí luôn cho m đấy. 😏😏😏😏.",negative
Chất lượng sản phẩm tuyệt vời mà hơi mỏng.,positive
"Chất lượng sản phẩm rất kém, quần ngắn hơn so với thực tế, vải cứng, ống to, đường may ẩu, Nchung k nên mua, phí tiền 😫.",negative
Quá ư là hài lòng.,positive
Vải khá mỏng :( nhưng thời gian giao hàng rất nhanh.,positive
"Giao sai màu, sai kích cỡ, liên hệ mấy ngày kêu mua lại rồi im re làm thinh, lớn rồi mà buôn bán kì cục quá?!",negative
Mình mua ở gần nhà bình k có chữ đó cơ ạ.,negative
Áo nói chung là đẹp.,positive
Chất lượng sản phẩm tuyệt vời.,positive
K đúng sản phẩm.,negative
Chất lượng sản phẩm tuyệt vời Rất đáng tiền sẽ tiếp tục ủng hộ shop.,positive
Vải đẹp nha.,positive
Màu khác xa với hình ảnh.,negative
Mầu thực tối hơn so với ảnh.,neutral
Chất co dãn bình thường.,neutral
Dùng k biết bao giờ hỏng luôn.,positive
Hơi chủ quan và thất vọng quá!,negative
Dùng tốt ạ.,positive
Kích thươc chuẩn chỉ có 42 thôi ko phải là 44.,neutral
"_ màu áo lên hình cũng # ngoài đời, đến tui chụp cũng vậy:)) đánh giá màu đc 80%.",positive
hai long san pham.,positive
"K giống như hình, chất lượng kém, k đáng đồng tiền.",negative
Giao hàng nhanh.,positive
Rất đáng tiền.,positive
"Hàng đẹp, chất lượng mềm, màu sắc đa dạng.",positive
Thời gian giao hàng rất nhanh Rất đáng tiền.,positive
Hàng giống hình.,neutral
Uống cafe không?,neutral
"Chất lượng sản phẩm tuyệt vời, shop còn tặng quà dễ thương lắm luôn ý ❤️ lần sau sẽ ủng hộ nữa ^^.",positive
Hang trung quoc.1 san pham bi may loi.,negative
Chuẩn y hình.chưa bgio mua online chuẩn như nay.,positive
"Ban đầu cầm tưởng mỏng, nhưng mặc lên thì thấy nhẹ nhàng thoải mái và không hề mỏng, hình sao sản phẩm y như vậy, quá ổn so với giá tiền 😍😍 sẽ ủng hộ shop tiếp.",positive
Chất lượng sản phẩm rất kém Shop làm ăn ko uy tín gửi hàng ko đúng hình.,negative
Giao hàng nhanh nhưng ẩu.,negative
"Chất lượng sản phẩm tuyệt vời, ram ngon lành :))).",positive
K thấy thơm.,negative
Áo đẹp mà chất khá dày dặn chứ không mỏng như kiểu áo gió đâu.,neutral
Mình gửi tin nhắn shop onl mấy ngày mà ko hề rep.,negative
Tuy thấy cỡ M cũng khá bự.,neutral
Tận tình chăm sóc khách hàng.,positive
Rất thích mặc dù size rất to.,positive
Phải chi quần có túi nhỏ nữa tuyệt vời như dù sao giá này mua 1 bộ đồ như vậy là rẻ rồi ạ .,positive
To quá.,neutral
Hàng quá xấu.,negative
"Chất lượng áo tốt, giá rẻ, tuy nhiên giao sai màu đã đặt.",positive
Chất lượng sản phẩm tuyệt vời .,positive
Rất tuyệt vời.,positive
Quá đẹp luôn ❤️.,positive
Hàng k ik hình.,negative
Chuột rất thích thuốc nên sau 1 ngày chuột đã ăn hết :)))) Rất đáng tiền.,positive
"Áo mềm, đẹp, mặc mát.",positive
K chấp nhận đc Chất lượng sản phẩm rất kém.,negative
Sp dễ thương.,positive
Vải hơi mỏng như câu tiền nào của nấy .,neutral
Shop uy tín.,positive
Chất lượng sản phẩm tuyệt vời.,positive
Vải không đẹp Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Quá tệ shop ạ.,negative
Quần k ôm sát môg Thời gian giao hàng rất nhanh.,neutral
"Túi đẹp, chưa dùng nên ko biết giữ nhiệt ntn.",positive
Chất lượng sản phẩm tạm được Thời gian giao hàng tạm được Đóng gói sản phẩm tạm được.,neutral
Giao hàng chậm.,negative
Thời gian giao hàng tạm được áo bị rách.,negative
Giao hàng nhanh chóng.,positive
"Áo in nét căng, vải mềm đẹp, dáng lên rất vừa vặn :)) tóm lại là rất hịn ạ, làm áo lớp hay áo nhóm khỏi suy nghĩ.",positive
Giống hình.,positive
Áo đẹp lắm í.,positive
good...,positive
Sẽ ủng hộ shop.,positive
Chất lượng sản phẩm rất kém!,negative
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Shop bán hàng rất có tâm 😘😘😘.,positive
"Lần trước minh lấy 1 cái màu đỏ thấy ưng, lần này đặt tiếp cái màu xanh thì áo bé hơi xo vs cái màu đỏ, áo còn bị bật chỉ 1 đoạn.Nhưng tiền nào của đó thui Ạ.",negative
Gọi 1 đằng đóng gói 1 lẻo.,positive
K có túi nhưng sp rất ok ạ :))) Chất lượng sản phẩm tuyệt vời.,positive
Áo màu trắng bị có 1 vài vệt nhựa giặt k hết 😭😭😭.,negative
"Chất lượng sản phẩm tuyệt vời,nhưg gói hàg còn sơ sài quá k kỹ gì hết,lm mìh lấy kéo cắt bao cắt trúg luôn cái áo..haizz.",positive
Áo K giống hình.,negative
"Áo mỏng lộ áo ngực bên trong rất rõ ,nhưng bù lại vải trơn tru.",neutral
Mơi mua vê chưa kiêp măt nưa .day kéo hư rôi ...,negative
Hàng rất chất lg đẹp vải mặc thích Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
quá mỏng và nhìu cái rách.,negative
Áo đẹp lắm.,positive
Shop phục vụ kh rất nhiệt tình nhé.,positive
Ăn hết sẽ mua thêm.,positive
Không đáng tiền quần size m như là size l chất vải xấu.,negative
Chưa sử dụng thử nhưng vẫn cho shop 5* vì đóng gói rất chắc chắn.,positive
Giấy in đẹp.,positive
Hàng y hình rất đẹp ạ ❤️.,positive
Với giá là quá rẻ rồi.,positive
"Chất lượng sản phẩm tuyệt vời, hàng giao giống hình, nhanh.",positive
Chất liệu và màu sắc tạm ổn.,neutral
